userID	artistID	tagID	day	month	year
392	292	130	1	3	2011
392	292	213	1	9	2010
392	292	216	1	3	2011
392	292	228	1	3	2011
392	292	231	1	3	2011
392	292	352	1	3	2011
392	292	354	1	9	2010
392	292	364	1	3	2011
392	292	408	1	9	2010
392	292	508	1	9	2010
392	292	641	1	3	2011
392	292	670	1	3	2011
392	292	1086	1	9	2010
392	292	1771	1	3	2011
392	292	3210	1	10	2010
392	292	3212	1	9	2010
392	292	3213	1	3	2011
392	292	3215	1	9	2010
392	300	18	1	10	2010
392	300	24	1	9	2010
392	300	39	1	9	2010
392	300	49	1	9	2010
392	300	73	1	9	2010
392	300	81	1	9	2010
392	300	109	1	9	2010
392	300	130	1	9	2010
392	300	134	1	9	2010
392	300	216	1	9	2010
392	300	228	1	9	2010
392	300	285	1	9	2010
392	300	346	1	9	2010
392	300	641	1	9	2010
392	300	670	1	9	2010
392	300	1086	1	9	2010
392	300	1445	1	9	2010
392	300	1771	1	9	2010
392	300	3210	1	9	2010
392	300	3212	1	9	2010
392	300	3213	1	9	2010
392	300	3215	1	9	2010
392	300	3216	1	9	2010
392	301	24	1	3	2011
392	301	49	1	10	2010
392	301	130	1	3	2011
392	301	134	1	3	2011
392	301	213	1	10	2010
392	301	216	1	3	2011
392	301	231	1	3	2011
392	301	364	1	3	2011
392	301	526	1	3	2011
392	301	824	1	10	2010
392	301	3210	1	10	2010
392	307	24	1	9	2010
392	307	49	1	9	2010
392	307	73	1	9	2010
392	307	109	1	9	2010
392	307	134	1	9	2010
392	307	232	1	9	2010
392	307	285	1	9	2010
392	307	670	1	9	2010
392	307	1086	1	9	2010
392	307	1445	1	9	2010
392	307	1771	1	9	2010
392	307	3210	1	9	2010
392	307	3212	1	9	2010
392	307	3213	1	9	2010
392	307	3215	1	9	2010
392	313	109	1	9	2010
392	313	130	1	9	2010
392	324	24	1	9	2010
392	324	39	1	9	2010
392	324	78	1	9	2010
392	324	81	1	9	2010
392	324	109	1	10	2010
392	324	228	1	9	2010
392	324	296	1	9	2010
392	324	354	1	9	2010
392	331	18	1	1	2011
392	331	285	1	9	2010
392	331	306	1	1	2011
392	331	508	1	1	2011
392	331	641	1	1	2011
392	333	185	1	3	2011
392	333	850	1	3	2011
392	333	1097	1	3	2011
392	340	24	1	10	2010
392	344	24	1	10	2010
392	344	49	1	1	2011
392	344	130	1	10	2010
392	344	134	1	1	2011
392	344	185	1	1	2011
392	344	193	1	10	2010
392	344	213	1	1	2011
392	344	216	1	1	2011
392	344	228	1	10	2010
392	344	232	1	10	2010
392	344	285	1	1	2011
392	344	346	1	1	2011
392	344	354	1	1	2011
392	344	408	1	1	2011
392	344	508	1	10	2010
392	344	670	1	1	2011
392	344	824	1	1	2011
392	344	1086	1	1	2011
392	344	1445	1	1	2011
392	344	1771	1	1	2011
392	344	3210	1	1	2011
392	344	3212	1	1	2011
392	344	3213	1	1	2011
392	344	3215	1	1	2011
392	344	3216	1	1	2011
392	364	130	1	1	2011
392	364	193	1	1	2011
392	364	850	1	1	2011
392	364	1097	1	1	2011
392	403	73	1	3	2011
392	403	79	1	3	2011
392	412	24	1	9	2010
392	412	73	1	9	2010
392	412	78	1	9	2010
392	412	216	1	9	2010
392	412	231	1	9	2010
392	412	364	1	9	2010
392	412	824	1	9	2010
392	412	1445	1	9	2010
392	430	24	1	9	2010
392	430	81	1	9	2010
392	430	130	1	9	2010
392	430	134	1	9	2010
392	430	195	1	9	2010
392	430	228	1	9	2010
392	430	526	1	9	2010
392	455	352	1	3	2011
392	464	24	1	9	2010
392	464	39	1	9	2010
392	464	228	1	9	2010
392	464	354	1	9	2010
392	465	24	1	9	2010
392	465	49	1	9	2010
392	465	130	1	9	2010
392	465	213	1	9	2010
392	465	216	1	9	2010
392	465	354	1	9	2010
392	465	641	1	9	2010
392	465	824	1	9	2010
392	471	18	1	9	2010
392	471	39	1	9	2010
392	471	228	1	9	2010
392	484	24	1	9	2010
392	484	228	1	9	2010
392	484	306	1	9	2010
392	484	641	1	9	2010
392	499	78	1	3	2011
392	499	79	1	9	2010
392	499	130	1	3	2011
392	499	185	1	9	2010
392	499	213	1	9	2010
392	523	24	1	9	2010
392	523	49	1	9	2010
392	523	109	1	9	2010
392	523	354	1	9	2010
392	523	1086	1	9	2010
392	523	3210	1	9	2010
392	525	24	1	9	2010
392	525	39	1	9	2010
392	525	109	1	9	2010
392	525	228	1	9	2010
392	525	232	1	9	2010
392	525	346	1	9	2010
392	528	18	1	9	2010
392	528	24	1	9	2010
392	528	39	1	9	2010
392	528	49	1	9	2010
392	528	195	1	9	2010
392	528	228	1	9	2010
392	528	285	1	9	2010
392	528	354	1	9	2010
392	528	670	1	9	2010
392	528	1771	1	9	2010
392	528	3212	1	9	2010
392	528	3213	1	9	2010
392	554	24	1	9	2010
392	554	73	1	9	2010
392	554	195	1	9	2010
392	554	306	1	9	2010
392	554	354	1	9	2010
392	554	824	1	9	2010
392	562	73	1	3	2011
392	562	195	1	3	2011
392	562	306	1	9	2010
392	562	508	1	3	2011
392	619	352	1	9	2010
392	619	354	1	9	2010
392	679	24	1	9	2010
392	679	39	1	9	2010
392	679	73	1	3	2011
392	679	130	1	9	2010
392	679	184	1	9	2010
392	679	213	1	9	2010
392	679	228	1	9	2010
392	679	231	1	9	2010
392	679	306	1	3	2011
392	679	354	1	9	2010
392	679	493	1	9	2010
392	679	636	1	9	2010
392	679	850	1	9	2010
392	679	991	1	9	2010
392	679	1097	1	9	2010
392	679	3211	1	9	2010
392	679	3212	1	9	2010
392	679	3214	1	10	2010
392	680	24	1	9	2010
392	680	39	1	9	2010
392	680	130	1	9	2010
392	680	285	1	9	2010
392	680	296	1	9	2010
392	680	354	1	9	2010
392	689	130	5	5	2011
392	689	134	5	5	2011
392	689	195	5	5	2011
392	689	296	5	5	2011
392	689	354	5	5	2011
392	697	24	1	9	2010
392	697	49	1	9	2010
392	697	81	1	9	2010
392	697	130	1	9	2010
392	697	185	1	9	2010
392	697	213	1	9	2010
392	697	824	1	9	2010
392	697	1445	1	9	2010
392	701	24	1	3	2011
392	701	39	1	3	2011
392	701	73	1	3	2011
392	701	109	1	3	2011
392	701	130	1	3	2011
392	701	134	1	3	2011
392	701	213	1	3	2011
392	701	228	1	3	2011
392	701	231	1	3	2011
392	701	232	1	3	2011
392	701	346	1	3	2011
392	701	354	1	3	2011
392	701	364	1	3	2011
392	701	824	1	3	2011
392	701	1086	1	3	2011
392	701	1445	1	3	2011
392	701	3210	1	3	2011
392	732	73	1	3	2011
392	732	216	1	3	2011
392	732	352	1	3	2011
392	857	195	1	9	2010
392	857	364	1	9	2010
392	891	24	1	9	2010
392	891	130	1	9	2010
392	891	134	1	9	2010
392	891	185	1	9	2010
392	891	346	1	9	2010
392	891	408	1	9	2010
392	891	508	1	9	2010
392	891	526	1	9	2010
392	892	24	1	9	2010
392	892	49	1	9	2010
392	892	73	1	9	2010
392	892	193	1	7	2010
392	892	285	1	7	2010
392	892	354	1	9	2010
392	892	670	1	7	2010
392	892	824	1	7	2010
392	892	850	1	7	2010
392	892	1086	1	9	2010
392	892	1445	1	9	2010
392	892	1771	1	7	2010
392	892	3210	1	7	2010
392	892	3213	1	9	2010
392	892	3215	1	7	2010
392	902	73	1	3	2011
392	902	991	1	3	2011
392	903	24	1	9	2010
392	903	49	1	9	2010
392	903	130	1	9	2010
392	903	134	1	9	2010
392	903	195	1	9	2010
392	903	213	1	3	2011
392	903	824	1	9	2010
392	903	3210	1	9	2010
392	903	3215	1	8	2010
392	913	24	1	9	2010
392	913	39	1	9	2010
392	913	49	1	9	2010
392	913	130	1	9	2010
392	913	134	1	10	2010
392	913	184	1	9	2010
392	913	213	1	9	2010
392	913	216	1	9	2010
392	913	228	1	9	2010
392	913	285	1	9	2010
392	913	346	1	10	2010
392	913	354	1	9	2010
392	913	364	1	9	2010
392	913	508	1	9	2010
392	913	641	1	9	2010
392	913	670	1	9	2010
392	913	1771	1	9	2010
392	913	3210	1	10	2010
392	913	3212	1	9	2010
392	913	3213	1	9	2010
392	913	3215	1	9	2010
392	913	3216	1	9	2010
392	959	24	1	9	2010
392	959	73	1	9	2010
392	959	109	1	9	2010
392	959	195	1	9	2010
392	979	24	1	10	2010
392	979	73	1	10	2010
392	979	109	1	10	2010
392	979	354	1	10	2010
392	991	49	5	5	2011
392	991	130	5	5	2011
392	991	195	5	5	2011
392	991	354	6	5	2011
392	991	508	6	5	2011
392	991	824	5	5	2011
392	1043	18	1	9	2010
392	1043	24	1	9	2010
392	1043	39	1	9	2010
392	1043	73	1	9	2010
392	1043	79	1	9	2010
392	1043	81	1	9	2010
392	1043	296	1	9	2010
392	1079	195	1	9	2010
392	1091	73	1	10	2010
392	1091	78	1	10	2010
392	1091	79	1	10	2010
392	1091	216	1	10	2010
392	1186	79	1	10	2010
392	1189	24	1	10	2010
392	1189	185	1	10	2010
392	1189	306	1	10	2010
392	1189	364	1	10	2010
392	1189	508	1	10	2010
392	1189	641	1	10	2010
392	1189	824	1	10	2010
392	1383	18	1	9	2010
392	1383	24	1	9	2010
392	1383	79	1	9	2010
392	1383	81	1	9	2010
392	1383	130	1	9	2010
392	1383	134	1	9	2010
392	1383	195	1	9	2010
392	1383	296	1	9	2010
392	1383	526	1	9	2010
392	1383	3215	1	9	2010
392	1447	24	1	10	2010
392	1447	130	1	10	2010
392	1447	193	1	10	2010
392	1447	213	1	10	2010
392	1447	216	1	10	2010
392	1447	306	1	10	2010
392	1447	508	1	10	2010
392	1464	24	1	9	2010
392	1464	39	1	9	2010
392	1464	285	1	9	2010
392	1464	354	1	9	2010
392	1464	641	1	9	2010
392	1505	24	1	9	2010
392	1505	130	1	9	2010
392	1505	213	1	9	2010
392	1505	346	1	9	2010
392	1505	352	1	9	2010
392	1505	508	1	9	2010
392	1556	130	1	9	2010
392	1556	346	1	9	2010
392	1686	364	1	9	2010
392	1686	850	1	9	2010
392	1718	73	1	3	2011
392	1718	79	1	3	2011
392	1718	81	1	3	2011
392	1718	130	1	3	2011
392	1718	134	1	3	2011
392	1718	185	1	3	2011
392	1782	184	1	7	2010
392	1782	991	1	7	2010
392	1807	24	1	9	2010
392	1807	49	1	9	2010
392	1807	73	1	9	2010
392	1807	78	1	9	2010
392	1807	134	1	9	2010
392	1807	232	1	9	2010
392	1807	285	1	9	2010
392	1807	354	1	9	2010
392	1807	364	1	9	2010
392	1807	408	1	9	2010
392	1807	670	1	9	2010
392	1807	1086	1	9	2010
392	1807	1771	1	9	2010
392	1807	3210	1	9	2010
392	1807	3212	1	9	2010
392	1807	3215	1	9	2010
392	1934	81	5	5	2011
392	1934	130	5	5	2011
392	1934	134	5	5	2011
392	1934	195	5	5	2011
392	1934	285	5	5	2011
392	1934	296	5	5	2011
392	1934	364	5	5	2011
392	1934	3210	5	5	2011
392	1936	49	1	10	2010
392	1936	130	1	10	2010
392	1936	213	1	10	2010
392	1936	285	1	10	2010
392	1936	850	1	10	2010
392	1971	49	1	9	2010
392	1971	81	1	9	2010
392	1971	130	1	9	2010
392	1971	134	1	9	2010
392	1971	185	1	9	2010
392	1971	195	1	9	2010
392	1971	346	1	9	2010
392	1971	824	1	9	2010
392	1976	73	1	9	2010
392	1976	78	1	9	2010
392	2022	24	1	9	2010
392	2022	73	1	9	2010
392	2022	81	1	9	2010
392	2022	130	1	9	2010
392	2022	195	1	9	2010
392	2044	39	1	10	2010
392	2044	49	1	10	2010
392	2044	130	1	10	2010
392	2044	184	1	10	2010
392	2044	195	1	10	2010
392	2044	213	1	10	2010
392	2044	228	1	10	2010
392	2044	306	1	10	2010
392	2044	346	1	10	2010
392	2044	354	1	10	2010
392	2044	850	1	10	2010
392	2044	1097	1	10	2010
392	2044	3210	1	10	2010
392	2055	130	1	3	2011
392	2055	184	1	3	2011
392	2055	364	1	3	2011
392	2055	991	1	3	2011
392	2277	24	1	9	2010
392	2277	49	1	9	2010
392	2277	81	1	9	2010
392	2277	130	1	9	2010
392	2277	134	1	9	2010
392	2277	185	1	9	2010
392	2277	296	1	9	2010
392	2277	824	1	9	2010
392	2437	49	1	10	2010
392	2437	130	1	10	2010
392	2437	193	1	10	2010
392	2437	213	1	10	2010
392	2437	824	1	10	2010
392	2465	130	1	3	2011
392	2465	213	1	3	2011
392	2465	216	1	3	2011
392	2821	73	1	9	2010
392	2899	195	1	9	2010
392	2899	354	6	5	2011
392	3070	24	1	9	2010
392	3070	130	1	9	2010
392	3070	231	1	9	2010
392	3070	364	1	9	2010
392	3070	641	1	9	2010
392	3070	824	1	9	2010
392	3097	24	1	9	2010
392	3097	73	1	9	2010
392	3097	79	1	9	2010
392	3097	109	1	9	2010
392	3097	364	1	9	2010
392	3110	24	1	9	2010
392	3110	49	1	9	2010
392	3110	73	1	9	2010
392	3110	81	1	9	2010
392	3110	134	1	9	2010
392	3110	216	1	9	2010
392	3110	232	1	9	2010
392	3110	285	1	9	2010
392	3110	346	1	9	2010
392	3110	354	1	9	2010
392	3110	408	1	9	2010
392	3110	526	1	9	2010
392	3110	670	1	9	2010
392	3110	1086	1	9	2010
392	3110	1445	1	9	2010
392	3110	1771	1	9	2010
392	3110	3210	1	9	2010
392	3110	3212	1	9	2010
392	3206	18	1	10	2010
392	3206	24	1	10	2010
392	3206	130	1	10	2010
392	3206	228	1	10	2010
392	3373	24	1	9	2010
392	3373	73	1	9	2010
392	3373	78	1	9	2010
392	3373	228	1	9	2010
392	3373	285	1	9	2010
392	3373	354	1	9	2010
392	3373	3215	1	9	2010
392	3466	49	1	9	2010
392	3466	73	1	9	2010
392	3466	134	1	9	2010
392	3466	213	1	9	2010
392	3466	296	1	9	2010
392	3466	824	1	9	2010
392	3739	73	1	9	2010
392	3739	78	1	9	2010
392	3739	130	1	9	2010
392	4069	24	1	9	2010
392	4069	184	1	9	2010
392	4118	18	1	9	2010
392	4118	24	1	9	2010
392	4118	79	1	9	2010
392	4118	81	1	9	2010
392	4118	228	1	9	2010
392	4118	296	1	9	2010
392	4883	24	1	9	2010
392	4883	130	1	9	2010
392	4883	213	1	9	2010
392	4883	641	1	9	2010
392	4883	670	1	9	2010
392	4883	824	1	9	2010
392	4883	3216	1	9	2010
392	4923	184	1	9	2010
392	4923	213	1	3	2011
392	4923	285	1	3	2011
392	4923	526	1	3	2011
392	4923	545	1	9	2010
392	5532	24	1	9	2010
392	5532	231	1	9	2010
392	5532	352	1	9	2010
392	5532	364	1	9	2010
392	5532	508	1	9	2010
392	5532	824	1	9	2010
392	5532	1445	1	9	2010
392	5746	184	1	7	2010
392	5746	185	1	7	2010
392	5746	231	1	7	2010
392	5746	991	1	7	2010
392	5844	73	1	9	2010
392	5844	364	1	9	2010
392	5975	213	6	5	2011
392	5975	850	5	5	2011
392	5975	1097	5	5	2011
392	6454	24	1	3	2011
392	6454	49	1	8	2010
392	6454	73	1	8	2010
392	6454	81	1	8	2010
392	6454	130	1	3	2011
392	6454	134	1	8	2010
392	6454	185	1	3	2011
392	6454	285	1	8	2010
392	6454	364	1	8	2010
392	6454	408	1	8	2010
392	6454	670	1	8	2010
392	6454	1086	1	8	2010
392	6454	1771	1	8	2010
392	6454	3210	1	8	2010
392	6454	3212	1	8	2010
392	6454	3215	1	8	2010
392	6454	3216	1	3	2011
392	6457	213	1	3	2011
392	6457	364	1	3	2011
392	6457	545	1	3	2011
392	7068	545	1	3	2011
392	7730	24	1	3	2011
392	7730	39	1	3	2011
392	7730	130	1	3	2011
392	7730	184	1	3	2011
392	7730	352	1	3	2011
392	8991	354	1	9	2010
392	11070	306	1	9	2010
392	11070	824	1	9	2010
392	11070	1445	1	9	2010
392	11070	3213	1	9	2010
392	12164	79	1	3	2011
392	12164	130	1	3	2011
392	12164	850	1	3	2011
392	12164	1097	1	3	2011
392	13474	130	1	3	2011
392	13474	213	1	3	2011
392	13735	24	1	9	2010
392	13735	39	1	9	2010
392	13735	49	1	9	2010
392	13735	130	1	9	2010
392	13997	24	1	9	2010
392	13997	49	1	9	2010
392	13997	81	1	9	2010
392	13997	134	1	9	2010
392	13997	195	1	9	2010
392	13997	296	1	9	2010
392	13997	408	1	9	2010
392	13997	526	1	9	2010
392	13997	1086	1	9	2010
392	13997	3210	1	9	2010
392	13997	3213	1	9	2010
392	14261	24	1	3	2011
392	14261	134	1	3	2011
392	14261	216	1	3	2011
392	14261	306	1	3	2011
392	16495	130	1	3	2011
392	18560	24	1	3	2011
392	18560	130	1	3	2011
392	18560	508	1	3	2011
392	18647	39	1	3	2011
392	18647	130	1	3	2011
393	65	285	1	7	2010
393	190	213	1	7	2010
393	190	285	1	7	2010
393	203	195	1	6	2010
393	207	793	1	7	2010
393	209	73	1	6	2010
393	209	285	1	7	2010
393	209	508	1	7	2010
393	209	3218	1	6	2010
393	217	839	1	9	2010
393	233	285	1	7	2010
393	234	285	1	7	2010
393	316	73	1	6	2010
393	378	73	1	6	2010
393	486	285	1	7	2010
393	486	3217	1	6	2010
393	492	180	1	6	2010
393	492	793	1	7	2010
393	511	3218	1	6	2010
393	554	192	1	6	2010
393	554	247	1	6	2010
393	562	192	1	7	2010
393	562	247	1	7	2010
393	605	3219	1	6	2010
393	717	192	1	7	2010
393	735	213	1	7	2010
393	735	231	1	7	2010
393	951	73	1	6	2010
393	951	793	1	7	2010
393	1035	3222	1	9	2010
393	1100	180	1	6	2010
393	1100	213	1	7	2010
393	1100	285	1	7	2010
393	1100	3217	1	6	2010
393	1100	3218	1	6	2010
393	1100	3221	1	8	2010
393	1122	192	1	8	2010
393	1130	213	1	7	2010
393	1185	180	1	6	2010
393	1185	213	1	7	2010
393	1185	285	1	7	2010
393	1185	839	1	8	2010
393	1185	3217	1	6	2010
393	1186	3217	1	7	2010
393	1198	285	1	7	2010
393	1200	180	1	6	2010
393	1242	247	1	7	2010
393	1242	268	1	7	2010
393	1397	3217	1	6	2010
393	1414	195	1	7	2010
393	1416	508	1	7	2010
393	1515	285	1	10	2010
393	1853	180	1	6	2010
393	2343	231	1	7	2010
393	2561	285	1	7	2010
393	2834	192	1	8	2010
393	2856	231	1	8	2010
393	2856	285	1	8	2010
393	3071	192	1	7	2010
393	3071	285	1	7	2010
393	3470	192	1	6	2010
393	3475	73	1	6	2010
393	3616	285	1	7	2010
393	3616	3219	1	7	2010
393	4115	285	1	10	2010
393	4201	839	1	8	2010
393	4262	285	1	7	2010
393	5030	793	1	10	2010
393	5806	229	1	8	2010
393	5969	180	1	6	2010
393	5969	285	1	7	2010
393	5969	3217	1	6	2010
393	5969	3218	1	7	2010
393	6191	285	1	7	2010
393	6453	213	1	7	2010
393	6458	247	1	7	2010
393	6461	793	1	7	2010
393	8573	695	1	6	2010
393	8884	793	1	7	2010
393	9423	73	1	7	2010
393	9423	192	1	7	2010
393	9423	285	1	7	2010
393	10130	247	1	7	2010
393	10130	285	1	7	2010
393	10130	695	1	7	2010
393	10662	285	1	10	2010
393	13450	695	1	6	2010
394	261	693	1	4	2008
394	3741	3225	1	3	2008
394	3746	311	1	3	2008
394	3746	3224	1	4	2008
394	5226	3226	1	3	2008
394	6475	311	1	3	2008
394	16103	311	1	8	2008
395	7	61	1	8	2009
395	63	13	1	3	2011
395	63	14	1	3	2011
395	188	76	1	3	2011
395	188	1889	1	3	2011
395	370	76	1	3	2011
395	370	82	1	3	2011
395	377	24	1	7	2009
395	447	311	1	7	2009
395	517	79	1	3	2011
395	517	177	1	3	2011
395	813	1	1	3	2011
395	813	376	1	3	2011
395	822	3227	1	8	2009
395	841	91	1	3	2011
395	843	91	1	3	2011
395	843	619	1	3	2011
395	845	1006	5	5	2011
395	854	79	1	2	2011
395	854	170	1	2	2011
395	917	1	1	6	2009
395	918	91	1	3	2011
395	918	386	1	3	2011
395	918	617	1	3	2011
395	954	30	1	3	2011
395	954	91	1	3	2011
395	978	1	1	6	2009
395	1044	1	1	6	2009
395	1099	39	1	3	2011
395	1099	61	1	3	2011
395	1099	187	1	3	2011
395	1104	1	1	6	2009
395	1104	6	1	2	2011
395	1104	30	1	3	2011
395	1145	1	1	6	2009
395	1257	91	1	3	2011
395	1274	5	1	3	2011
395	1274	91	1	3	2011
395	1274	432	1	3	2011
395	1368	617	1	8	2009
395	1523	91	1	3	2011
395	1527	91	1	3	2011
395	1712	6	1	3	2011
395	1712	30	1	3	2011
395	1974	79	1	3	2011
395	2379	91	1	2	2011
395	2379	194	1	2	2011
395	2379	376	1	1	2010
395	2380	1	1	6	2009
395	2380	72	1	3	2011
395	2380	79	1	3	2011
395	2744	1	1	6	2009
395	3028	1006	5	5	2011
395	3637	91	1	3	2011
395	3637	619	1	3	2011
395	3719	91	1	3	2011
395	3719	177	1	3	2011
395	3719	194	1	3	2011
395	5105	5	1	3	2011
395	5105	91	1	3	2011
395	5105	619	1	3	2011
395	6489	69	1	3	2011
395	6489	3230	1	3	2011
395	7423	1362	1	3	2011
395	7423	3231	1	3	2011
395	18137	91	1	3	2011
395	18137	1363	1	3	2011
396	7	1	1	7	2010
396	7	61	1	7	2010
396	7	216	1	7	2010
396	30	1	1	7	2010
396	30	14	1	7	2010
396	30	16	1	9	2010
396	30	17	1	7	2010
396	30	18	1	6	2010
396	30	25	1	9	2010
396	30	30	1	7	2010
396	30	39	1	9	2010
396	30	61	1	6	2010
396	30	86	1	1	2011
396	30	88	1	7	2010
396	30	90	1	11	2010
396	30	233	1	10	2010
396	30	238	1	9	2010
396	30	302	1	2	2011
396	51	17	1	11	2009
396	55	39	1	11	2009
396	59	16	1	7	2010
396	59	17	1	7	2010
396	59	18	1	7	2010
396	59	39	1	7	2010
396	59	79	1	7	2010
396	59	195	1	7	2010
396	63	18	1	12	2009
396	67	17	1	6	2010
396	67	18	1	10	2009
396	67	39	1	10	2009
396	67	81	1	6	2010
396	67	88	1	6	2010
396	67	103	1	6	2010
396	67	238	1	6	2010
396	67	570	1	6	2010
396	69	83	1	2	2010
396	69	167	1	7	2010
396	69	195	1	7	2010
396	69	829	1	7	2010
396	70	13	1	6	2010
396	70	14	1	6	2010
396	70	18	1	11	2009
396	70	21	1	6	2010
396	70	39	1	6	2010
396	70	79	1	6	2010
396	70	81	1	6	2010
396	70	90	1	6	2010
396	70	105	1	6	2010
396	70	570	1	6	2010
396	71	13	1	7	2010
396	71	134	1	7	2010
396	71	195	1	7	2010
396	72	1	1	7	2010
396	72	13	1	6	2010
396	72	14	1	6	2010
396	72	16	1	4	2010
396	72	17	1	4	2010
396	72	18	1	6	2010
396	72	25	1	7	2010
396	72	33	1	7	2010
396	72	39	1	4	2010
396	72	61	1	6	2010
396	72	73	1	6	2010
396	72	79	1	4	2010
396	72	88	1	11	2010
396	72	184	1	11	2010
396	72	191	1	11	2010
396	72	195	1	7	2010
396	72	233	1	6	2010
396	72	238	1	11	2010
396	75	14	1	7	2010
396	75	16	1	7	2010
396	75	17	1	7	2010
396	75	18	1	7	2010
396	75	25	1	7	2010
396	75	30	1	7	2010
396	81	14	1	7	2010
396	81	18	1	2	2010
396	81	21	1	4	2010
396	81	79	1	4	2010
396	81	88	1	7	2010
396	81	102	1	7	2010
396	81	195	1	7	2010
396	152	88	1	7	2010
396	152	195	1	7	2010
396	153	17	1	2	2010
396	153	18	1	2	2010
396	153	30	1	7	2010
396	153	39	1	2	2010
396	153	61	1	5	2010
396	153	86	1	7	2010
396	154	73	1	11	2009
396	154	81	1	1	2010
396	154	195	1	7	2010
396	161	39	1	11	2009
396	161	308	1	7	2010
396	161	319	1	7	2010
396	190	81	1	6	2010
396	190	191	1	6	2010
396	203	16	1	7	2010
396	203	88	1	7	2010
396	203	195	1	7	2010
396	234	73	1	5	2010
396	238	13	1	7	2010
396	238	18	1	2	2010
396	238	21	1	4	2010
396	238	33	1	7	2010
396	238	39	1	4	2010
396	238	88	1	7	2010
396	238	90	1	7	2010
396	238	195	1	7	2010
396	257	216	1	7	2010
396	299	216	1	7	2010
396	299	308	1	7	2010
396	300	216	1	7	2010
396	302	167	1	6	2010
396	302	1445	1	6	2010
396	331	102	1	7	2010
396	331	103	1	7	2010
396	331	134	1	7	2010
396	331	167	1	7	2010
396	331	216	1	7	2010
396	356	73	1	1	2010
396	356	81	1	1	2010
396	356	134	1	7	2010
396	356	191	1	7	2010
396	356	216	1	7	2010
396	356	830	1	7	2010
396	378	1	1	7	2010
396	378	216	1	7	2010
396	429	16	1	1	2010
396	475	102	1	2	2010
396	475	103	1	2	2010
396	585	73	1	7	2010
396	585	216	1	7	2010
396	585	308	1	7	2010
396	585	545	1	7	2010
396	585	829	1	7	2010
396	701	39	1	7	2010
396	701	238	1	2	2011
396	701	308	1	7	2010
396	701	319	1	7	2010
396	707	1	1	9	2010
396	714	25	1	8	2010
396	714	73	1	8	2010
396	714	292	1	8	2010
396	722	18	1	11	2009
396	722	30	1	7	2010
396	722	39	1	11	2009
396	722	90	1	7	2010
396	722	570	1	7	2010
396	734	14	1	7	2010
396	734	25	1	7	2010
396	734	73	1	11	2009
396	734	134	1	7	2010
396	734	292	1	1	2010
396	734	545	1	7	2010
396	734	695	1	7	2010
396	734	829	1	7	2010
396	734	830	1	7	2010
396	735	88	1	7	2010
396	735	195	1	7	2010
396	735	829	1	7	2010
396	810	1	1	6	2010
396	863	88	1	7	2010
396	863	545	1	7	2010
396	880	16	1	9	2010
396	880	17	1	9	2010
396	880	18	1	9	2010
396	880	30	1	9	2010
396	880	33	1	9	2010
396	880	39	1	9	2010
396	880	61	1	9	2010
396	880	86	1	9	2010
396	880	90	1	9	2010
396	880	105	1	9	2010
396	880	195	1	9	2010
396	880	233	1	9	2010
396	880	238	1	11	2010
396	961	134	1	7	2010
396	961	216	1	7	2010
396	966	73	1	2	2010
396	982	73	1	7	2010
396	982	216	1	7	2010
396	986	83	1	5	2010
396	986	184	1	7	2010
396	986	216	1	7	2010
396	986	695	1	7	2010
396	986	3235	1	7	2010
396	1009	90	1	2	2011
396	1009	570	1	2	2011
396	1014	16	1	7	2010
396	1014	17	1	7	2010
396	1014	18	1	7	2010
396	1014	25	1	7	2010
396	1014	39	1	7	2010
396	1014	105	1	7	2010
396	1014	195	1	7	2010
396	1061	18	1	7	2010
396	1061	21	1	7	2010
396	1061	33	1	7	2010
396	1061	79	1	7	2010
396	1061	195	1	7	2010
396	1072	16	1	1	2010
396	1072	17	1	1	2010
396	1072	18	1	1	2010
396	1072	79	1	7	2010
396	1072	195	1	7	2010
396	1073	14	1	8	2010
396	1073	16	1	9	2010
396	1073	17	1	8	2010
396	1073	18	1	8	2010
396	1073	30	1	8	2010
396	1073	39	1	9	2010
396	1073	61	1	8	2010
396	1073	90	1	8	2010
396	1073	570	1	9	2010
396	1073	695	1	9	2010
396	1089	81	1	6	2010
396	1098	18	1	7	2010
396	1098	21	1	7	2010
396	1098	33	1	7	2010
396	1098	79	1	7	2010
396	1099	18	1	11	2010
396	1099	21	1	11	2010
396	1099	61	1	11	2010
396	1099	90	1	11	2010
396	1099	105	1	11	2010
396	1099	195	1	11	2010
396	1099	570	1	11	2010
396	1099	1430	1	11	2010
396	1104	1	1	2	2010
396	1104	30	1	7	2010
396	1104	61	1	7	2010
396	1104	73	1	2	2010
396	1122	16	1	11	2009
396	1122	25	1	7	2010
396	1122	73	1	11	2009
396	1122	195	1	7	2010
396	1122	545	1	1	2010
396	1394	14	1	7	2010
396	1394	18	1	2	2010
396	1394	21	1	11	2010
396	1394	39	1	2	2010
396	1394	90	1	11	2010
396	1394	102	1	7	2010
396	1394	105	1	11	2010
396	1394	191	1	11	2010
396	1394	195	1	7	2010
396	1394	570	1	11	2010
396	1394	1430	1	7	2010
396	1397	13	1	7	2010
396	1397	18	1	11	2009
396	1397	39	1	11	2009
396	1397	90	1	7	2010
396	1397	105	1	7	2010
396	1397	195	1	7	2010
396	1397	1430	1	7	2010
396	1432	608	1	8	2010
396	1475	39	1	7	2010
