userID	friendID
481	1773
481	1821
481	1829
481	1879
481	1898
481	1917
481	2020
481	2037
481	2071
482	637
484	2090
485	44
485	972
485	1240
485	1303
485	1495
485	1638
486	79
486	144
486	179
486	227
486	232
486	258
486	260
486	310
486	353
486	378
486	419
486	470
486	479
486	499
486	538
486	553
486	638
486	691
486	723
486	749
486	757
486	795
486	836
486	858
486	1034
486	1042
486	1308
486	1356
486	1603
486	1725
486	1726
486	1741
486	1771
486	1813
486	1869
486	1954
486	2004
486	2059
487	30
487	128
487	593
487	751
487	851
487	1292
488	490
489	107
489	157
489	450
489	566
489	1281
489	1345
489	1488
489	1554
489	1792
489	2042
490	136
490	162
490	256
490	271
490	311
490	329
490	414
490	466
490	488
490	569
490	572
490	609
490	675
490	760
490	808
490	831
490	849
490	851
490	862
490	906
490	917
490	966
490	987
490	1011
490	1054
490	1071
490	1072
490	1075
490	1124
490	1132
490	1133
490	1179
490	1183
490	1253
490	1263
490	1373
490	1445
490	1471
490	1517
490	1535
490	1664
490	1690
490	1730
490	1906
490	1910
490	2042
490	2068
490	2088
491	51
491	607
491	1488
491	1543
491	1968
492	122
492	387
492	549
492	1289
493	4
493	210
493	499
493	534
493	1225
493	1595
493	1835
493	2058
494	179
494	258
494	388
494	878
494	1017
494	1113
494	1150
494	1298
494	1476
494	1584
494	1662
494	1748
494	1834
494	1869
494	2004
494	2020
494	2056
495	470
495	1811
495	2033
496	33
496	750
496	845
496	999
496	1779
497	46
497	133
497	256
497	322
497	355
497	383
497	531
497	569
497	572
497	675
497	701
497	809
497	815
497	847
497	930
497	966
497	1263
497	1305
497	1413
497	1471
497	1600
497	1632
497	1687
497	1880
497	2087
498	129
498	130
498	136
498	231
498	242
498	361
498	503
498	612
498	749
498	847
498	1002
498	1017
498	1132
498	1137
498	1435
498	1437
498	1511
498	1515
498	1533
498	1555
498	1577
498	1616
498	1659
498	1791
498	1869
498	1965
498	2000
499	31
499	48
499	51
499	59
499	79
499	99
499	124
499	144
499	183
499	191
499	210
499	211
499	214
499	260
499	304
499	306
499	371
499	378
499	396
499	486
499	493
499	516
499	520
499	534
499	566
499	575
499	665
499	730
499	859
499	890
499	954
499	1023
499	1144
499	1164
499	1165
499	1166
499	1173
499	1213
499	1255
499	1343
499	1496
499	1503
499	1505
499	1653
499	1781
499	1792
499	1798
499	1800
499	1869
499	1898
499	2080
500	440
500	782
500	1204
500	1801
500	1888
500	1975
501	30
501	223
501	311
501	361
501	390
501	414
501	421
501	545
501	569
501	612
501	717
501	851
501	906
501	966
501	1058
501	1069
501	1132
501	1146
501	1179
501	1184
501	1253
501	1445
501	1455
501	1535
501	1659
501	1663
502	24
502	226
502	232
502	437
502	518
502	621
502	761
502	852
502	1002
502	1185
502	1600
502	1704
502	1722
502	1726
502	1773
502	1811
503	129
503	145
503	158
503	179
503	256
503	327
503	333
503	339
503	380
503	385
503	419
503	481
503	498
503	518
503	571
503	572
503	609
503	632
503	638
503	667
503	679
503	781
503	795
503	808
503	911
503	1017
503	1069
503	1179
503	1219
503	1233
503	1253
503	1300
503	1381
503	1413
503	1437
503	1455
503	1471
503	1533
503	1560
503	1568
503	1616
503	1663
503	1690
503	1771
503	1790
503	1821
503	1973
503	2021
503	2038
503	2087
504	261
504	348
504	410
504	518
504	826
504	852
504	1113
504	1253
504	1346
504	1503
506	78
506	135
506	951
506	1551
506	2003
507	288
507	567
507	642
507	727
507	871
507	925
507	1204
507	1697
507	1709
508	122
508	149
508	150
508	544
508	567
508	743
508	817
508	831
508	925
508	932
508	1249
508	1480
508	1697
508	1789
508	1833
508	1865
508	1882
508	2036
509	1734
510	2069
511	1130
511	1964
512	78
512	170
512	1679
513	1087
513	1281
514	45
514	58
514	79
514	98
514	120
514	133
514	146
514	150
514	179
514	258
514	310
514	340
514	348
514	355
514	385
514	399
514	405
514	413
514	437
514	479
514	534
514	538
514	545
514	572
514	593
514	609
514	621
514	636
514	646
514	659
514	684
514	691
514	730
514	732
514	749
514	930
514	941
514	1027
514	1033
514	1034
514	1046
514	1071
514	1072
514	1080
514	1106
514	1131
514	1145
514	1150
514	1171
514	1247
514	1249
514	1300
514	1310
514	1334
514	1346
514	1356
514	1446
514	1452
514	1453
514	1457
514	1471
514	1489
514	1494
514	1503
514	1520
514	1593
514	1749
514	1766
514	1769
514	1773
514	1851
514	1898
514	1965
514	1993
514	2020
514	2037
514	2054
514	2059
514	2061
515	2
515	128
515	142
515	712
515	761
515	788
515	1210
516	107
516	161
516	189
516	388
516	433
516	499
516	642
516	1125
516	1274
516	1281
516	1343
516	1393
516	1553
516	1587
516	1597
516	1662
516	1706
516	1818
516	2004
517	1579
517	1597
517	1895
518	45
518	48
518	179
518	214
518	233
518	322
518	378
518	390
518	399
518	415
518	470
518	502
518	503
518	504
518	531
518	730
518	963
518	1033
518	1034
518	1053
518	1189
518	1451
518	1560
518	1567
518	1568
518	1659
518	1742
518	1856
519	78
519	313
519	1397
519	1488
519	1667
520	4
520	31
520	59
520	99
520	124
520	183
520	210
520	211
520	218
520	396
520	446
520	499
520	534
520	575
520	658
520	859
520	954
520	1343
520	1514
520	1642
520	1653
520	1818
520	1835
520	1942
520	2080
521	150
521	198
521	207
521	249
521	266
521	1160
521	1183
521	1281
521	1444
521	1553
521	1584
521	1614
521	1662
521	1682
521	1706
521	1804
521	1823
521	1879
521	2076
523	1836
525	36
525	1281
525	1632
525	1760
525	1825
526	637
526	986
526	1627
527	46
527	58
527	76
527	95
527	129
527	134
527	179
527	214
527	227
527	233
527	240
527	280
527	302
527	353
527	390
527	400
527	419
527	481
527	538
527	569
527	674
527	730
527	732
527	770
527	815
527	852
527	862
527	1023
527	1053
527	1124
527	1247
527	1253
527	1300
527	1305
527	1356
527	1365
527	1399
527	1445
527	1447
527	1515
527	1540
527	1560
527	1568
527	1593
527	1616
527	1648
527	1659
527	1742
527	1753
527	1757
527	1780
527	1813
527	1856
527	1979
527	2018
527	2037
527	2054
529	962
529	1497
529	1792
530	158
530	280
530	2081
531	46
531	134
531	179
531	214
531	291
531	355
531	385
531	399
531	437
531	470
531	497
531	518
531	532
531	542
531	684
531	723
531	911
531	930
531	966
531	1046
531	1071
531	1145
531	1189
531	1197
531	1272
531	1304
531	1429
531	1453
531	1491
531	1593
531	1607
531	1616
531	1628
531	1725
531	1856
531	1880
531	1898
531	1924
531	1959
531	2018
531	2023
531	2054
531	2059
532	57
532	101
532	247
532	311
532	531
532	946
532	964
532	1856
533	74
533	1431
534	4
534	31
534	51
534	58
534	79
534	134
534	179
534	191
534	210
534	211
534	227
534	236
534	306
534	322
534	353
534	397
534	474
534	479
534	493
534	499
534	514
534	520
534	538
534	575
534	650
534	665
534	730
534	757
534	781
534	816
534	826
534	852
534	859
534	911
534	1163
534	1164
534	1165
534	1173
534	1213
534	1247
534	1255
534	1278
534	1343
534	1356
534	1496
534	1503
534	1600
534	1616
534	1653
534	1717
534	1762
534	1798
534	1835
534	1880
534	1954
534	2059
535	378
535	814
535	1443
535	1465
536	46
536	58
536	79
536	353
536	378
536	470
536	542
536	553
536	638
536	640
536	642
536	757
536	859
536	911
536	965
536	1113
536	1300
536	1343
536	1937
536	2001
537	45
537	46
537	146
537	280
537	589
537	1706
537	1780
538	49
538	58
538	120
538	179
538	231
538	236
538	240
538	267
538	322
538	327
538	339
538	400
538	470
538	486
538	514
538	527
538	534
538	609
538	634
538	646
538	684
538	758
538	797
538	809
538	815
538	826
538	905
538	910
538	1027
538	1145
538	1247
538	1278
538	1410
538	1451
538	1525
538	1567
538	1568
538	1603
538	1628
538	1659
538	1846
538	1895
538	1988
538	2037
539	210
539	886
539	1164
539	1835
540	142
540	428
540	480
540	683
540	761
540	850
540	1210
540	1258
540	1618
541	215
541	343
541	549
541	800
541	925
541	1230
541	1345
541	1543
541	1597
541	1792
541	1882
542	45
542	179
542	258
542	421
542	437
542	470
542	531
542	536
542	621
542	669
542	911
542	1017
542	1023
542	1184
542	1189
542	1247
542	1300
542	1332
542	1343
542	1560
542	1564
542	1593
542	1742
542	1821
543	419
543	569
543	830
543	864
543	917
543	1058
543	1179
543	1437
543	1564
543	1597
543	1690
543	1797
543	1832
544	508
544	1281
544	1383
544	1589
545	7
545	12
545	16
545	42
545	54
545	136
545	145
545	147
545	150
545	209
545	232
545	271
545	273
545	329
545	333
545	340
545	355
545	367
545	380
545	404
545	501
545	514
545	571
545	581
545	604
545	621
545	659
545	717
545	778
545	790
545	804
545	819
545	873
545	888
545	909
545	911
545	927
545	969
545	975
545	984
545	1028
545	1069
545	1109
545	1132
545	1146
545	1160
545	1263
545	1277
545	1283
545	1308
545	1310
545	1368
545	1403
545	1433
545	1445
545	1465
545	1466
545	1489
545	1509
545	1535
545	1572
545	1584
545	1614
545	1636
545	1666
545	1667
545	1670
545	1682
545	1704
545	1722
545	1808
545	1906
545	2031
545	2036
545	2051
545	2072
546	108
546	548
546	627
546	871
546	925
547	157
547	450
547	708
547	871
547	1488
548	51
548	78
548	546
548	812
548	999
548	1281
548	1543
548	1841
549	492
549	541
549	658
549	877
549	1627
549	2077
550	78
550	321
550	709
550	731
550	871
550	877
550	925
550	1281
550	1543
550	1671
550	2085
551	119
552	78
552	255
552	273
552	1249
553	120
553	144
553	179
553	214
553	227
553	258
553	260
553	310
553	378
553	405
553	437
553	479
553	486
553	536
553	684
553	749
553	753
553	795
553	809
553	836
553	911
553	1023
553	1300
553	1503
553	1741
553	1766
553	1954
553	2037
553	2059
555	226
555	370
555	612
555	701
555	851
555	884
555	910
555	938
555	1017
555	1102
555	1106
555	1131
555	1471
555	1811
555	2068
556	1806
557	1500
558	48
558	104
558	214
558	290
558	660
558	690
558	730
558	732
558	963
558	1014
558	1185
558	1560
559	342
559	1264
560	397
560	451
560	1258
560	1635
560	1707
561	46
561	49
561	232
561	236
561	387
561	405
561	581
561	617
561	659
561	684
561	831
561	847
561	998
561	1002
561	1027
561	1076
561	1113
561	1116
561	1278
561	1310
561	1725
561	1761
561	1882
561	1965
561	2016
562	654
563	1032
563	1347
563	1364
565	1541
565	2080
566	99
566	489
566	499
566	767
566	1393
566	1712
567	128
567	507
567	508
567	1404
567	1671
568	117
568	1094
568	1210
569	46
569	49
569	132
569	133
569	162
569	226
569	253
569	256
569	335
569	339
569	409
569	413
569	414
569	420
569	472
569	490
569	497
569	501
569	527
569	543
569	632
569	717
569	808
569	815
569	886
569	905
569	930
569	966
569	1006
569	1057
569	1058
569	1069
569	1071
569	1072
569	1104
569	1133
569	1135
569	1179
569	1233
569	1253
569	1263
569	1304
569	1394
569	1445
569	1515
569	1521
569	1528
569	1564
569	1568
569	1591
569	1600
569	1605
569	1607
569	1678
569	1687
569	1690
569	1753
569	1803
569	1965
569	1973
569	2027
569	2039
569	2087
570	1034
570	1699
571	58
571	110
571	147
571	158
571	162
571	179
571	207
571	232
571	329
571	333
571	405
571	421
571	503
571	545
571	581
571	621
571	691
571	815
571	831
571	851
571	1001
571	1017
571	1069
571	1086
571	1102
571	1143
571	1233
571	1263
571	1308
571	1445
571	1451
571	1489
571	1555
571	1600
571	1652
571	1717
571	1785
571	1965
571	2021
571	2037
572	49
572	133
572	142
572	207
572	256
572	311
572	315
572	390
572	398
572	490
572	497
572	503
572	514
572	612
572	691
572	703
572	723
572	795
572	804
572	808
572	910
572	966
572	1017
572	1033
572	1069
572	1080
572	1102
572	1104
572	1106
572	1189
572	1226
572	1248
572	1263
572	1365
572	1437
572	1533
572	1560
572	1600
572	1632
572	1659
572	1811
572	1979
572	2018
572	2037
572	2068
573	957
574	308
574	362
575	31
575	62
575	99
575	183
575	210
575	211
575	266
575	306
575	480
575	499
575	520
575	534
575	658
575	759
575	762
575	859
575	1163
575	1164
575	1173
575	1213
575	1255
575	1343
575	1496
575	1514
575	1653
575	1835
576	1210
576	1866
577	99
577	210
577	1164
577	1496
577	1642
577	1728
577	2080
578	291
578	768
578	1145
578	1369
579	1733
580	108
580	288
580	871
580	925
581	150
581	159
581	209
581	338
581	355
581	387
581	545
581	561
581	571
581	636
581	642
581	651
581	702
581	726
581	732
581	836
581	873
581	910
581	924
581	1027
581	1092
581	1113
581	1266
581	1272
581	1308
581	1453
581	1466
581	1567
581	1662
581	1722
581	1869
581	1895
581	1944
581	2036
581	2037
582	80
582	203
582	225
582	261
582	265
582	451
582	657
582	716
582	743
582	858
582	1249
582	1418
582	1479
582	1539
583	336
584	150
584	175
584	642
584	1133
584	1230
584	1274
584	1310
584	2061
585	1354
586	607
586	2100
587	731
587	798
589	45
589	227
589	253
589	258
589	271
589	399
589	414
589	421
589	470
589	537
589	646
589	732
589	1023
589	1189
589	1304
589	1365
589	1851
590	302
590	400
590	413
590	1189
590	1399
590	1476
590	1768
590	1880
592	107
592	179
592	260
592	405
592	479
592	795
592	909
592	1210
592	1666
592	1772
593	12
593	17
593	46
593	58
593	79
593	98
593	120
593	145
593	258
593	289
593	378
593	399
593	470
593	487
593	514
593	632
593	646
593	723
593	753
593	757
593	758
593	768
593	770
593	815
593	861
593	878
593	930
593	941
593	999
593	1023
593	1034
593	1042
593	1056
593	1080
593	1122
593	1145
593	1272
593	1283
593	1294
593	1346
593	1348
593	1369
593	1446
593	1451
593	1457
593	1476
593	1478
593	1489
593	1515
593	1525
593	1628
593	1725
593	1741
593	1872
593	1959
593	2020
593	2023
594	77
594	349
594	358
594	986
595	90
595	177
595	343
595	377
595	715
595	1397
596	117
596	142
596	187
596	275
596	396
596	1038
596	1165
596	1166
596	1209
596	1210
596	1213
596	1258
596	1454
596	1514
596	1777
598	162
598	632
598	815
598	941
601	1342
601	1976
602	212
603	111
603	206
603	435
603	1862
604	405
604	545
604	1033
604	1352
604	1540
604	1898
604	1929
604	1996
605	140
605	386
605	441
605	1210
606	627
606	871
606	925
606	2047
607	491
607	586
607	2100
608	14
608	692
608	707
608	1274
608	1554
609	46
609	129
609	145
609	179
609	405
609	413
609	490
609	503
609	514
609	538
609	632
609	674
609	749
609	778
609	780
609	804
609	816
609	861
609	1017
609	1023
609	1087
609	1102
609	1136
609	1184
609	1305
609	1356
609	1457
609	1478
609	1503
609	1687
609	1765
609	1961
611	112
611	1164
611	1210
611	1883
611	2003
612	129
612	256
612	280
612	310
612	327
612	340
612	390
612	405
612	415
612	417
612	481
612	498
612	501
612	555
612	572
612	646
612	684
612	749
612	795
612	808
612	852
612	910
612	984
612	1017
612	1102
612	1145
612	1247
612	1319
612	1503
612	1564
612	1600
612	1690
612	1838
612	1869
612	2037
612	2068
612	2088
613	2032
614	939
615	43
616	107
616	798
616	800
616	877
616	1243
616	1488
616	1543
616	2001
617	561
617	1002
617	1027
617	1113
617	1310
617	1311
617	1475
617	1578
617	1662
617	1811
617	1895
618	1650
618	2045
619	69
619	1087
620	58
620	130
620	240
620	966
620	1363
620	1560
620	2068
621	59
621	87
621	110
621	129
621	143
621	145
621	232
621	236
621	260
621	278
621	302
621	335
621	339
621	355
621	375
621	380
621	387
621	390
621	420
621	481
621	502
621	514
621	542
621	545
621	571
621	691
621	705
621	726
621	730
621	742
621	743
621	778
621	809
621	819
621	851
621	852
621	910
621	930
621	938
621	984
621	1001
621	1027
621	1069
621	1086
621	1146
621	1184
621	1189
621	1213
621	1226
621	1272
621	1283
621	1300
621	1445
621	1455
621	1476
621	1535
621	1606
621	1628
621	1704
621	1742
621	1766
621	1773
621	1803
621	1894
621	1895
621	1961
621	1993
621	2037
621	2061
622	177
622	1660
623	962
623	972
623	1138
623	1239
623	1918
624	1502
624	1933
625	848
625	1888
627	212
627	365
627	546
627	606
627	871
627	925
627	1882
627	2047
628	658
628	968
629	254
629	298
629	431
629	1133
629	1277
629	1438
629	1581
629	1804
631	301
631	431
631	1277
631	1597
631	2069
632	17
632	147
632	158
632	229
632	302
632	311
632	333
632	339
632	350
632	503
632	569
632	593
632	598
632	609
632	703
632	884
632	906
632	917
632	930
632	966
632	1058
632	1069
632	1102
632	1124
632	1132
632	1135
632	1179
632	1253
632	1263
632	1300
632	1332
632	1365
632	1437
632	1445
632	1478
632	1532
632	1568
632	1591
632	1600
632	1606
632	1666
632	1690
632	1813
632	1828
632	1832
633	1088
634	58
634	120
634	538
634	753
634	1150
634	1369
635	292
635	890
635	1184
635	1243
635	1281
635	1349
635	1627
635	1785
635	1806
635	2077
636	25
636	58
636	64
636	120
636	129
636	143
636	159
636	214
636	226
636	232
636	236
636	252
636	310
636	327
636	350
636	385
636	463
636	481
636	514
636	581
636	638
636	655
636	660
636	730
636	732
636	749
636	778
636	795
636	815
636	831
636	836
636	852
636	884
636	910
636	911
636	924
636	1027
636	1033
636	1135
636	1150
636	1180
636	1278
636	1283
636	1308
636	1310
636	1429
636	1433
636	1446
636	1455
636	1503
636	1662
636	1761
636	1895
636	1973
636	2004
636	2020
636	2036
636	2037
636	2068
636	2088
637	43
637	107
637	378
637	467
637	482
637	526
637	986
637	1144
637	1249
637	1287
637	1660
637	1671
638	30
638	110
638	232
638	236
638	258
638	278
638	318
638	327
638	355
638	361
638	385
638	421
638	437
638	486
638	503
638	536
638	636
638	684
638	723
638	749
638	757
638	778
638	851
638	911
638	1023
638	1069
638	1263
638	1346
638	1457
638	1535
638	1567
638	1762
638	1833
638	1954
638	2037
639	92
640	298
640	317
640	378
640	536
640	730
640	1174
640	1428
640	1869
641	751
641	1535
642	14
642	115
642	378
642	430
642	507
642	516
642	536
642	581
642	584
642	754
642	831
642	963
642	1032
642	1144
642	1164
642	1230
642	1271
642	1274
642	1347
642	1365
642	1389
642	1543
642	1625
642	1709
642	1824
642	1864
642	2036
643	187
643	359
643	761
643	1115
643	1618
643	1785
644	1281
645	298
645	739
645	1271
645	1625
645	1832
645	1882
646	58
646	120
646	121
646	179
646	231
646	236
646	240
646	267
646	289
646	310
646	318
646	330
646	399
646	400
646	413
646	414
646	514
646	538
646	589
646	593
646	612
646	691
646	701
646	723
646	757
646	778
646	795
646	815
646	941
646	999
646	1023
646	1042
646	1056
646	1145
646	1272
646	1304
646	1332
646	1346
646	1394
646	1423
646	1476
646	1515
646	1559
646	1829
646	1856
646	1898
646	1988
646	2021
646	2059
647	194
647	1016
647	1035
647	1125
647	1258
647	1883
649	459
649	731
649	903
649	1281
649	1623
649	1703
650	99
650	211
650	306
650	534
650	859
650	1146
650	1213
650	1535
651	581
651	659
651	1033
651	2037
651	2058
652	869
654	562
654	706
654	1709
655	22
655	59
655	77
655	123
655	128
655	211
655	212
655	242
655	250
655	298
655	337
655	350
655	413
655	442
655	451
655	636
655	831
655	909
655	985
655	1006
655	1035
655	1069
655	1130
655	1161
655	1179
655	1210
655	1230
655	1233
655	1277
655	1308
655	1420
655	1506
655	1543
655	1573
655	1647
655	1761
655	1918
655	1934
655	2004
655	2095
656	359
656	430
656	1210
656	1541
656	1929
657	78
657	582
657	1118
658	31
658	43
658	193
658	520
658	549
658	575
658	628
658	855
658	859
658	1931
658	1949
659	162
659	329
659	332
659	355
659	405
659	514
659	545
659	561
659	651
659	660
659	675
659	749
659	862
659	911
659	985
659	1033
659	1069
659	1071
659	1072
659	1102
659	1106
659	1132
659	1184
659	1606
660	162
660	256
660	327
660	420
660	558
660	636
660	659
660	691
660	884
660	898
660	941
660	984
660	1102
660	1132
660	1179
660	1423
660	1515
660	1567
660	1850
661	238
661	1148
661	1342
662	266
662	355
662	1369
662	1614
663	1543
663	1956
664	275
665	62
665	99
665	124
665	211
665	397
665	499
665	534
665	1163
665	1173
665	1202
665	1258
665	1343
665	1496
665	1642
665	1798
665	1835
666	78
666	142
666	1883
667	104
667	147
667	258
667	271
667	278
667	339
667	385
667	421
667	503
667	809
667	985
667	1017
667	1069
667	1408
667	1471
667	1606
667	1646
667	1652
667	1828
667	1873
667	1895
668	56
668	300
668	1354
668	1375
668	1655
669	400
669	542
669	998
669	1023
669	1058
669	1135
669	1636
669	1664
670	70
670	789
670	895
670	1005
670	1025
670	1574
671	95
671	158
671	256
671	291
671	302
671	311
671	390
671	400
671	689
671	809
671	930
671	941
671	966
671	1056
671	1057
671	1086
671	1294
671	1567
671	1568
671	1741
671	1880
671	2023
672	1158
673	298
673	760
673	825
673	1120
673	1160
673	1339
673	1430
673	1458
673	1543
673	1804
673	1809
673	1950
673	2039
674	75
674	146
674	179
674	207
674	236
674	271
674	280
674	302
674	355
674	390
674	409
674	527
674	609
674	816
674	830
674	884
674	941
674	1071
674	1171
674	1184
674	1305
674	1445
674	1462
674	1568
674	1600
674	1648
674	1813
674	1856
674	1959
674	2068
675	18
675	24
675	130
675	207
675	256
675	311
675	339
675	451
675	490
675	497
675	659
675	851
675	905
675	917
675	930
675	966
675	1071
675	1132
675	1263
675	1356
675	1445
675	1453
675	1515
675	1532
675	1567
675	1659
675	1736
675	1773
675	1821
675	2068
676	63
676	1783
677	51
677	317
677	416
677	1393
677	1660
678	285
678	361
678	976
678	1509
678	1682
678	1793
678	1941
678	1994
678	2017
678	2029
678	2068
679	503
679	851
679	1069
679	2068
680	58
680	179
680	390
680	437
680	749
680	758
680	1525
680	1965
680	2061
681	812
681	1376
682	145
682	385
682	797
682	946
682	1130
682	1451
682	1457
682	1678
682	2018
683	66
683	128
683	142
683	143
683	428
683	447
683	540
683	831
683	850
683	1038
683	1148
683	1210
683	1258
683	1777
684	11
684	12
684	46
684	120
684	144
684	179
684	271
684	318
684	327
684	390
684	399
684	400
684	514
684	531
684	538
684	553
684	561
684	612
684	638
684	713
684	730
684	732
684	757
684	826
684	911
684	1017
684	1023
684	1053
684	1128
684	1189
684	1247
684	1300
684	1356
684	1434
684	1447
684	1628
684	1780
684	1869
685	107
685	179
685	1247
685	1319
685	1503
686	99
686	187
686	224
686	306
686	888
686	1089
686	1213
686	1225
686	1427
686	1505
686	1514
686	1541
686	1653
686	1772
686	1777
686	2014
686	2080
687	292
687	709
687	877
687	1174
687	1258
688	298
688	363
688	431
688	1120
688	1130
688	1420
688	1424
688	1478
688	1597
688	1614
688	1773
688	1793
688	1823
688	1906
688	2029
688	2039
688	2061
688	2091
689	339
689	671
689	815
689	1567
689	1780
690	46
690	110
690	120
690	132
690	144
690	150
690	232
690	302
690	310
690	400
690	405
690	413
690	415
690	470
690	558
690	723
690	730
690	749
690	770
690	816
690	852
690	862
690	1001
690	1017
690	1033
690	1226
690	1247
690	1308
690	1365
690	1447
690	1471
690	1600
690	1628
690	1742
690	1762
690	1869
690	2018
690	2037
690	2071
691	43
691	49
691	59
691	87
691	98
691	158
691	162
691	207
691	233
691	242
691	248
691	310
691	311
691	315
691	332
691	353
691	481
691	486
691	514
691	571
691	572
691	621
691	646
691	660
691	700
691	701
691	713
691	723
691	749
691	761
691	778
691	817
691	847
691	851
691	852
691	862
691	888
691	938
691	941
691	1001
691	1011
691	1017
691	1023
691	1033
691	1056
691	1084
691	1104
691	1106
691	1153
691	1247
691	1272
691	1300
691	1304
691	1332
691	1445
691	1453
691	1455
691	1471
691	1503
691	1551
691	1560
691	1563
691	1567
691	1593
691	1600
691	1616
691	1632
691	1659
691	1690
691	1722
691	1757
691	1768
691	1769
691	1813
691	1838
691	1965
691	2009
691	2059
691	2068
691	2070
692	122
692	143
692	260
692	338
692	360
692	378
692	463
692	471
692	608
692	820
692	1092
692	1503
692	1709
692	1846
692	1869
693	961
693	1223
693	1581
693	1614
694	1210
694	1581
694	1929
694	2014
695	78
695	805
695	928
695	1557
695	1801
696	85
696	109
696	114
696	125
696	157
696	378
696	877
696	890
696	912
696	1174
696	1488
696	1554
696	1670
696	1702
696	1845
696	1889
697	307
697	1167
697	1801
697	1907
697	2016
698	1271
698	2037
699	66
699	117
699	428
699	480
699	1164
699	1210
699	1249
699	1255
699	1258
700	691
700	726
700	882
700	1567
701	16
701	95
701	98
701	158
701	260
701	271
701	305
701	307
701	315
701	327
701	409
701	497
701	555
701	646
701	691
701	770
701	778
701	795
701	830
701	862
701	1007
701	1133
701	1247
701	1262
701	1356
701	1365
701	1437
701	1453
701	1567
701	1632
701	1659
701	1752
701	1820
702	46
702	150
702	258
702	355
702	400
702	581
702	1002
702	1027
702	1034
702	1365
702	1535
702	1748
703	58
703	179
703	233
703	240
703	572
703	632
703	809
703	1056
703	1247
703	1453
703	1659
704	53
704	203
704	310
704	411
704	439
704	736
704	852
704	921
704	1034
704	1165
704	1434
704	1699
704	1757
704	1854
704	1897
704	2000
705	621
705	759
705	1153
705	1491
705	1846
706	208
706	433
706	654
706	1018
706	1196
706	1287
706	1296
706	1760
706	2060
707	608
707	1144
707	2048
707	2055
708	91
708	217
708	238
708	341
708	454
708	547
708	860
708	1044
708	1100
708	1228
708	1240
708	1289
708	1309
708	1313
708	1623
708	1653
708	1660
708	1879
709	51
709	109
709	321
709	393
709	550
709	687
709	719
709	753
709	835
709	890
709	1174
709	1473
709	1488
709	1627
709	1702
709	1889
709	1978
710	821
710	1258
710	1340
710	1402
711	107
711	157
712	50
712	515
712	1517
712	1527
712	1682
712	1924
713	110
713	147
713	232
713	380
713	684
713	691
713	723
713	1069
713	1102
713	1109
713	1184
713	1263
713	1423
713	1632
713	2021
714	128
714	141
714	264
714	374
714	428
714	430
714	761
714	1115
714	1125
714	1210
714	1393
714	1427
714	1618
714	1777
714	1881
714	2003
715	313
715	337
715	343
715	595
715	731
715	1488
715	1868
716	279
716	582
716	1346
716	1563
717	46
717	110
717	129
717	136
717	150
717	271
717	298
717	385
717	424
717	451
717	472
717	501
717	545
717	569
717	851
717	873
717	884
717	984
717	1034
717	1069
717	1072
717	1132
717	1171
717	1184
717	1253
717	1263
717	1337
717	1356
717	1455
717	1471
717	1553
717	1568
717	1606
717	1659
717	1773
717	1880
717	1895
717	2000
717	2018
717	2088
718	78
718	142
718	216
718	1075
718	1801
719	709
719	1488
719	1543
719	1792
719	1845
720	1586
721	1153
721	1237
721	1404
721	1470
721	1634
721	1918
722	258
722	383
722	421
722	808
722	1503
722	1597
722	1999
723	49
723	79
723	89
723	136
723	144
723	207
723	227
723	236
723	256
723	291
723	318
723	332
723	339
723	355
723	413
723	419
723	470
723	486
723	531
723	572
723	593
723	638
723	646
723	690
723	691
723	713
723	732
723	757
723	797
723	808
723	836
723	851
723	884
723	910
723	911
723	958
723	966
723	1006
723	1017
723	1042
723	1056
723	1071
723	1102
723	1179
723	1226
723	1253
723	1263
723	1332
723	1453
723	1471
723	1503
723	1515
723	1568
723	1591
723	1600
723	1605
723	1606
723	1628
723	1636
723	1811
723	1813
723	1833
723	1954
723	2018
723	2021
723	2087
725	5
725	228
725	889
725	1194
725	1230
725	1242
725	1543
725	1847
726	16
726	25
726	76
726	145
726	146
726	229
726	274
726	312
726	581
726	621
726	700
726	743
726	807
726	1092
726	1102
726	1146
726	1161
726	1164
726	1283
726	1300
726	1369
726	1445
726	1488
726	1553
726	1606
726	1706
726	1725
726	1780
726	1789
726	1817
726	1934
726	1961
727	507
727	1238
727	1697
728	1210
728	1280
728	1777
728	2016
729	78
730	12
730	48
730	58
730	79
730	120
730	125
730	129
730	144
730	150
730	161
730	177
730	227
730	231
730	236
730	258
730	260
730	308
730	317
730	352
730	355
730	371
730	390
730	399
730	400
730	415
730	421
730	436
730	499
730	514
730	518
730	527
730	534
730	558
730	621
730	636
730	640
730	684
730	690
730	732
730	781
730	816
730	852
730	859
730	863
730	873
730	911
730	941
730	963
730	1023
730	1053
730	1080
730	1106
730	1128
730	1184
730	1230
730	1247
730	1249
730	1262
730	1319
730	1343
730	1348
730	1356
730	1365
730	1404
730	1434
730	1440
730	1503
730	1626
730	1628
730	1653
730	1659
730	1666
730	1709
730	1742
730	1851
730	1898
730	1997
730	2023
730	2059
731	51
731	127
731	177
731	292
731	343
731	550
731	587
731	649
731	715
731	800
731	871
731	1107
731	1259
731	1488
731	1670
731	1879
732	13
732	16
732	24
732	46
732	48
732	129
732	150
732	179
732	258
732	260
732	280
732	390
732	405
732	413
732	437
732	514
